matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5304,Mississippi Valley State,0,10608,Arkansas-Pine Bluff,0,10609,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805643.html,False,True
5305,Jackson State,0,10610,Alabama St.,0,10611,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805645.html,False,False
5306,Louisiana Tech,0,10612,Nevada,0,10613,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805647.html,False,False
5307,Arizona,18,10614,Oregon St.,0,10615,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805628.html,False,True
5308,Austin Peay,0,10616,SE Missouri St.,0,10617,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818534.html,True,True
5309,Mercer,0,10618,Lipscomb,0,10619,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818505.html,False,True
5310,Washington St.,0,10620,Southern California,0,10621,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805630.html,False,True
5311,Pacific,0,10622,Cal St. Fullerton,0,10623,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805650.html,False,False
5312,San Jose St.,0,10624,Hawaii,0,10625,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805652.html,False,False
5313,NC-Wilmington,0,10626,Georgia St,0,10627,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818506.html,True,False
5314,Davidson,0,10628,NC-Greensboro,0,10629,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818439.html,True,False
5315,Northern Iowa,0,10630,Creighton,0,10631,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818441.html,True,False
5316,Delaware,0,10632,Northeastern,0,10633,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818443.html,True,True
5317,Belmont,0,10634,Mercer,0,10635,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818550.html,True,True
5318,Cornell,0,10636,Brown,0,10637,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805654.html,False,True
5319,Columbia,0,10638,Yale,0,10639,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805656.html,False,False
5320,Miami (OH),0,10640,Ohio,0,10641,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805658.html,False,True
5321,Wichita St.,0,10642,Bradley,0,10643,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818548.html,True,True
5322,Murray St.,0,10644,Tennessee Tech,0,10645,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818547.html,True,False
5323,James Madison,0,10646,William & Mary,0,10647,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818446.html,True,False
5324,East Tennessee St.,0,10648,North Florida,0,10649,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818551.html,True,False
5325,Elon University,0,10650,Citadel,0,10651,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818449.html,True,True
5326,Morehead St.,0,10652,Austin Peay,0,10653,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818549.html,True,True
