matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
2184,Tulane,0,4368,Northeastern,0,4369,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870531.html,False,True
2185,UCLA,22,4370,Weber St.,0,4371,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870533.html,False,True
2186,Akron,0,4372,Oregon St.,0,4373,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881335.html,True,True
2187,Mississippi St.,0,4374,South Florida,0,4375,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870537.html,True,True
2188,Santa Clara,0,4376,UNLV,0,4377,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870540.html,False,False
2189,Hawaii,0,4378,Boise St.,0,4379,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870542.html,False,False
2190,Buffalo,0,4380,Binghamton,0,4381,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870543.html,False,True
2191,St. Francis (NY),0,4382,New Jersey Tech,0,4383,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870547.html,False,True
2192,Sacred Heart,0,4384,Florida A&M,0,4385,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881358.html,True,False
2193,Fordham,0,4386,Loyola-Chicago,0,4387,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870545.html,False,True
2194,Radford,0,4388,Florida Gulf Coast,0,4389,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881359.html,True,True
2195,Jacksonville,0,4390,South Carolina State,0,4391,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870548.html,False,True
2196,Siena,0,4392,Hofstra,0,4393,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870550.html,False,True
2197,Cincinnati,0,4394,Chicago St.,0,4395,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870552.html,False,False
2198,Santa Clara,0,4396,South Florida,0,4397,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881362.html,True,True
2199,Drake,0,4398,Albany,0,4399,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870555.html,False,True
2200,Boise St.,0,4400,South Carolina,0,4401,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881365.html,True,True
2201,Texas-El Paso,0,4402,Montana St.,0,4403,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870558.html,False,True
2202,Arizona,1,4404,Northern Arizona,0,4405,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870560.html,False,True
2203,Hawaii,0,4406,St. Mary's,0,4407,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881364.html,False,True
2204,Detroit,0,4408,Indiana Tech,0,4409,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870544.html,False,True
2205,Oregon St.,0,4410,George Mason,0,4411,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881360.html,True,True
2206,Cleveland St.,0,4412,La Roche,0,4413,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873965.html,False,True
2207,Akron,0,4414,Iowa St.,13,4415,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881361.html,True,False
2208,Portland St.,0,4416,Evergreen State,0,4417,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870546.html,False,True
2209,Virginia,0,4418,Norfolk State,0,4419,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870549.html,False,True
2210,Tennessee,0,4420,Morehead St.,0,4421,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870551.html,False,True
2211,SE Missouri St.,0,4422,Indiana - Purdue,0,4423,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870553.html,False,True
