matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
275,58.0,31.0,0.0,89.0,58.0,31.0,0.0,68.0
276,23.0,41.0,0.0,64.0,23.0,41.0,0.0,74.0
277,53.0,53.0,0.0,106.0,53.0,53.0,0.0,39.0
278,37.0,41.0,0.0,78.0,37.0,41.0,0.0,68.0
279,52.0,37.0,0.0,89.0,52.0,37.0,0.0,53.0
280,32.0,44.0,0.0,76.0,32.0,44.0,0.0,65.0
281,39.0,34.0,0.0,73.0,39.0,34.0,0.0,75.0
282,31.0,40.0,0.0,71.0,31.0,40.0,0.0,57.0
283,33.0,33.0,0.0,66.0,33.0,33.0,0.0,45.0
284,41.0,39.0,0.0,80.0,41.0,39.0,0.0,74.0
285,26.0,48.0,0.0,74.0,26.0,48.0,0.0,49.0
286,21.0,28.0,0.0,49.0,21.0,28.0,0.0,56.0
287,29.0,40.0,0.0,69.0,29.0,40.0,0.0,70.0
288,35.0,34.0,0.0,69.0,35.0,34.0,0.0,64.0
289,35.0,48.0,0.0,83.0,35.0,48.0,0.0,66.0
290,37.0,35.0,0.0,72.0,37.0,35.0,0.0,56.0
291,26.0,30.0,0.0,56.0,26.0,30.0,0.0,69.0
292,45.0,31.0,0.0,76.0,45.0,31.0,0.0,64.0
293,30.0,49.0,0.0,79.0,30.0,49.0,0.0,55.0
294,34.0,48.0,0.0,82.0,34.0,48.0,0.0,75.0
295,62.0,39.0,0.0,101.0,62.0,39.0,0.0,62.0
296,25.0,24.0,0.0,49.0,25.0,24.0,0.0,52.0
297,33.0,41.0,0.0,74.0,33.0,41.0,0.0,49.0
298,45.0,36.0,0.0,81.0,45.0,36.0,0.0,44.0
299,32.0,32.0,17.0,81.0,32.0,32.0,11.0,75.0
300,49.0,38.0,0.0,87.0,49.0,38.0,0.0,79.0
301,53.0,49.0,0.0,102.0,53.0,49.0,0.0,61.0
302,34.0,63.0,0.0,97.0,34.0,63.0,0.0,51.0
303,31.0,36.0,0.0,67.0,31.0,36.0,0.0,80.0
304,37.0,25.0,0.0,62.0,37.0,25.0,0.0,87.0
305,25.0,24.0,0.0,49.0,25.0,24.0,0.0,46.0
306,46.0,29.0,0.0,75.0,46.0,29.0,0.0,64.0
307,36.0,47.0,0.0,83.0,36.0,47.0,0.0,73.0
308,35.0,32.0,0.0,67.0,35.0,32.0,0.0,64.0
309,27.0,22.0,0.0,49.0,27.0,22.0,0.0,71.0
310,32.0,39.0,0.0,71.0,32.0,39.0,0.0,74.0
311,48.0,29.0,0.0,77.0,48.0,29.0,0.0,53.0
312,22.0,46.0,0.0,68.0,22.0,46.0,0.0,59.0
313,35.0,40.0,0.0,75.0,35.0,40.0,0.0,54.0
314,51.0,43.0,0.0,94.0,51.0,43.0,0.0,81.0
315,43.0,44.0,0.0,87.0,43.0,44.0,0.0,56.0
316,38.0,37.0,0.0,75.0,38.0,37.0,0.0,50.0
317,28.0,33.0,0.0,61.0,28.0,33.0,0.0,45.0
318,35.0,46.0,0.0,81.0,35.0,46.0,0.0,58.0
319,33.0,16.0,0.0,49.0,33.0,16.0,0.0,39.0
320,32.0,32.0,0.0,64.0,32.0,32.0,0.0,53.0
321,37.0,56.0,0.0,93.0,37.0,56.0,0.0,55.0
322,41.0,41.0,0.0,82.0,41.0,41.0,0.0,77.0
323,36.0,40.0,0.0,76.0,36.0,40.0,0.0,61.0
324,29.0,41.0,0.0,70.0,29.0,41.0,0.0,58.0
325,38.0,52.0,0.0,90.0,38.0,52.0,0.0,59.0
326,45.0,38.0,0.0,83.0,45.0,38.0,0.0,71.0
327,39.0,47.0,0.0,86.0,39.0,47.0,0.0,73.0
328,28.0,33.0,16.0,77.0,28.0,33.0,7.0,68.0
329,22.0,34.0,0.0,56.0,22.0,34.0,0.0,71.0
330,42.0,45.0,0.0,87.0,42.0,45.0,0.0,78.0
331,35.0,35.0,0.0,70.0,35.0,35.0,0.0,56.0
