away_team,away_team_ranking,home_team,home_team_ranking,neutral,box_score_url,date
Texas-Arlington,0,Oklahoma State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042012.html,11/9/2021
UNC Wilmington,0,Illinois St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042016.html,11/9/2021
Spring Hill,0,South Alabama,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047844.html,11/9/2021
Tennessee St.,0,Alabama A&M,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047355.html,11/9/2021
Hastings College,0,Nebraska Omaha,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047967.html,11/9/2021
Neumann,0,Drexel,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042125.html,11/9/2021
Carver Bible College,0,Troy,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042122.html,11/9/2021
West Florida,0,UL Lafayette,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1045953.html,11/9/2021
Harding,0,Arkansas St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042061.html,11/9/2021
Bethesda,0,Southern Utah,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042056.html,11/9/2021
Western New Mexico,0,Texas-El Paso,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042085.html,11/9/2021
Louisiana Tech,0,Alabama,13,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040888.html,11/9/2021
Regis University,0,Denver,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037057.html,11/9/2021
Dixie State,0,Gonzaga,1,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040791.html,11/9/2021
Navy,0,Virginia,25,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1038577.html,11/9/2021
UC Irvine,0,New Mexico St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042065.html,11/9/2021
CSU Northridge,0,Southern California,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042162.html,11/9/2021
Dickinson State,0,Montana,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042003.html,11/9/2021
Oral Roberts,0,Colorado St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037039.html,11/9/2021
Northern Illinois,0,Washington,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037052.html,11/9/2021
Prairie View A&M,0,Saint Mary's,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040810.html,11/9/2021
Montana St.,0,Colorado,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042001.html,11/9/2021
UC Riverside,0,San Diego St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042005.html,11/9/2021
Fresno Pacific,0,Fresno St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042009.html,11/9/2021
Chattanooga,0,Loyola Marymount,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040859.html,11/9/2021
Westcliff,0,Cal Poly SLO,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1043610.html,11/9/2021
Northern Arizona,0,Arizona,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1041999.html,11/9/2021
LIU,0,San Francisco,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040794.html,11/9/2021
Alcorn St.,0,Washington St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042074.html,11/9/2021
Bethune-Cookman,0,South Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040819.html,11/9/2021
Bob Jones,0,Wofford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042126.html,11/9/2021
Southern Illinois,0,Little Rock,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1043607.html,11/9/2021
Mary Baldwin,0,Winthrop,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047996.html,11/9/2021
Eastern Michigan,0,Indiana,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037050.html,11/9/2021
Central Conn. St.,0,Connecticut,23,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040807.html,11/9/2021
IUPUI,0,Butler,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040816.html,11/9/2021
North Carolina Central,0,Richmond,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040808.html,11/9/2021
Towson,0,Albany,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040805.html,11/9/2021
Delaware,0,Davidson,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040801.html,11/9/2021
Portland,0,Arizona State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040792.html,11/9/2021
Ball St.,0,Georgia Southern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037053.html,11/9/2021
Siena,0,St. Bonaventure,24,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037055.html,11/9/2021
Rider,0,Duquesne,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037045.html,11/9/2021
Monmouth-NJ,0,Charlotte,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037043.html,11/9/2021
Lafayette,0,Syracuse,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1038483.html,11/9/2021
Loyola (MD),0,North Carolina,20,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1038487.html,11/9/2021
Trinity Baptist,0,Jacksonville,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1038504.html,11/9/2021
Rivier,0,Massachusetts Lowell,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042082.html,11/9/2021
Belmont,0,Ohio,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042070.html,11/9/2021
Texas Southern,0,Oregon,12,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042067.html,11/9/2021
Johnson & Wales (NC),0,Charleston Southern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042040.html,11/9/2021
Kansas,3,Michigan St,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042028.html,11/9/2021
Rutgers-Camden,0,Princeton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042036.html,11/9/2021
Florida International,0,Georgia,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040860.html,11/9/2021
Evansville,0,Cincinnati,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040905.html,11/9/2021
Vassar College,0,Yale,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1041113.html,11/9/2021
Mid-Atlantic Christian,0,Hampton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1043606.html,11/9/2021
Emerson,0,Merrimack,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047813.html,11/9/2021
Salve Regina,0,Brown,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047961.html,11/9/2021
Georgetown (KY),0,Eastern Kentucky,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047971.html,11/9/2021
Regis College,0,Holy Cross,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042123.html,11/9/2021
SUNY-New Paltz,0,Army,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042127.html,11/9/2021
Miami (OH),0,Georgia Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1047965.html,11/9/2021
