matchup_id,date,city,state,country,arena,attendance
183,2010-11-13 18:00:00,Chicago,Illinois,,Joseph J. Gentile Center,2023.0
184,2010-11-13 18:00:00,Durham,New Hampshire,,Lundholm Gym,579.0
185,2010-11-13 19:00:00,Ann Arbor,Michigan,,Crisler Arena,7632.0
186,2010-11-13 19:00:00,Pittsburgh,Pennsylvania,,A.J. Palumbo Center,2472.0
187,2010-11-13 19:00:00,Boiling Springs,North Carolina,,Paul Porter Arena,1052.0
188,2010-11-13 19:00:00,Albany,New York,,Times Union Center,8047.0
189,2010-11-13 19:00:00,Philadelphia,Pennsylvania,,Palestra,5633.0
190,2010-11-13 19:05:00,Long Beach,California,,Walter Pyramid,5143.0
191,2010-11-13 19:30:00,Portland,Oregon,,Chiles Center,
192,2010-11-13 19:30:00,Dover,Delaware,,Memorial Hall Gym,
193,2010-11-13 20:00:00,Birmingham,Alabama,,Bartow Arena,2787.0
194,2010-11-13 20:00:00,Pullman,Washington,,Beasley Performing Arts Coliseum,6173.0
195,2010-11-13 20:00:00,Normal,Alabama,,TM Elmore Gymnasium,1185.0
196,2010-11-13 20:05:00,Evansville,Indiana,,Roberts Municipal Stadium,4582.0
197,2010-11-13 20:30:00,Huntsville,Texas,,Bernard Johnson Coliseum,1172.0
198,2010-11-13 21:00:00,Fort Collins,Colorado,,Moby Arena,2833.0
199,2010-11-13 21:00:00,Ruston,Louisiana,,Samuel M. Thomas Assembly Center,1502.0
200,2010-11-13 21:30:00,Albuquerque,New Mexico,,University Arena,15145.0
201,2010-11-13 22:00:00,Portland,Oregon,,Chiles Center,1855.0
202,2010-11-13 23:30:00,Eugene,Oregon,,McArthur Court,6199.0
203,2010-11-13 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,6239.0
204,2010-11-14 12:00:00,Savannah,Georgia,,Tiger Arena,450.0
205,2010-11-14 14:00:00,College Park,Maryland,,Comcast Center,13041.0
206,2010-11-14 14:00:00,South Bend,Indiana,,Joyce Center,6478.0
207,2010-11-14 14:00:00,Milwaukee,Wisconsin,,Bradley Center,13783.0
208,2010-11-14 14:00:00,Ames,Iowa,,James H. Hilton Coliseum,12453.0
209,2010-11-14 14:05:00,Omaha,Nebraska,,Qwest Center Omaha,15147.0
210,2010-11-14 15:00:00,Syracuse,New York,,Carrier Dome,20454.0
211,2010-11-14 15:00:00,Cleveland,Ohio,,Wolstein Center,
212,2010-11-14 15:00:00,Muncie,Indiana,,John E. Worthen Arena,3125.0
213,2010-11-14 15:05:00,Normal,Illinois,,Redbird Arena,4235.0
214,2010-11-14 16:00:00,Radford,Virginia,,Dedmon Center,806.0
215,2010-11-14 16:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
216,2010-11-14 16:00:00,Chicago,Illinois,,Joseph J. Gentile Center,
217,2010-11-14 16:30:00,Corvallis,Oregon,,Gill Coliseum,2614.0
218,2010-11-14 17:00:00,Tucson,Arizona,,McKale Center,12142.0
219,2010-11-14 18:00:00,Madison,Wisconsin,,Kohl Center,17230.0
220,2010-11-14 18:00:00,Portland,Oregon,,Chiles Center,
221,2010-11-14 18:00:00,Los Angeles,California,,Gersten Pavilion,1302.0
222,2010-11-14 18:30:00,Chicago,Illinois,,Joseph J. Gentile Center,1627.0
223,2010-11-14 19:35:00,Sacramento,California,,Hornets Nest,626.0
224,2010-11-14 20:30:00,Portland,Oregon,,Chiles Center,1164.0
225,2010-11-14 12:00:00,Newark,New Jersey,,Prudential Center,6583.0
226,2010-11-14 14:00:00,Morehead,Kentucky,,Ellis T. Johnson Arena,1200.0
227,2010-11-14 14:00:00,St. Bonaventure,New York,,Reilly Center,2809.0
228,2010-11-14 14:00:00,El Paso,Texas,,Don Haskins Center,2152.0
229,2010-11-14 14:00:00,Stony Brook,New York,,SBU Sports Complex,1025.0
